id,ANYO_CONSTRUCCION,CODIGO_POSTAL,USO_EDIFICIO,MUNICIPIO,PROVINCIA,TIPO_REGISTRO,FICHERO_ORIGEN,CONSUMO_EP_VALOR
31129,2005.0,3180.0,VIVIENDA INDIVIDUAL,TORREVIEJA,ALICANTE,EXISTE,certificacion-energetica-de-edificios-en-alicante.csv,162
21345,1999.0,3189.0,VIVIENDA/S UNIFAMILIAR,ORIHUELA,ALICANTE,EXISTE,certificacion-energetica-de-edificios-en-alicante.csv,320
1316,1989.0,46730.0,VIVIENDA INDIVIDUAL,GANDIA,VALENCIA,EXISTE,certificacion-energetica-de-edificios-en-valencia.csv,177
12549,1995.0,,,TORRENT,VALENCIA,EXISTE,certificacion-energetica-de-edificios-en-valencia.csv,210
37160,,3177.0,VIVIENDA/S UNIFAMILIAR,SAN FULGENCIO,ALICANTE,EXISTE,,266
35335,1996.0,12600.0,LOCAL COMERCIAL,Sin Dato,CASTELLÓN,EXISTE,certificacion-energetica-de-edificios-en-castellon.csv,187
41747,2012.0,3300.0,VIVIENDA INDIVIDUAL,ORIHUELA,ALICANTE,EXISTE,certificacion-energetica-de-edificios-en-alicante.csv,118
14956,2010.0,46134.0,VIVIENDA INDIVIDUAL,FOIOS,VALENCIA,EXISTE,certificacion-energetica-de-edificios-en-valencia.csv,124
39940,2004.0,46196.0,VIVIENDA/S UNIFAMILIAR,CATADAU,VALENCIA,EXISTE,certificacion-energetica-de-edificios-en-valencia.csv,112
8949,1978.0,46711.0,VIVIENDA INDIVIDUAL,MIRAMAR,VALENCIA,EXISTE,certificacion-energetica-de-edificios-en-valencia.csv,184
25879,2004.0,3690.0,VIVIENDA INDIVIDUAL,SAN VICENTE DEL RASPEIG/SANT VICENT DEL RASPEIG,ALICANTE,EXISTE,certificacion-energetica-de-edificios-en-alicante.csv,181
21864,2006.0,3169.0,VIVIENDA INDIVIDUAL,ALMORADÍ,ALICANTE,EXISTE,certificacion-energetica-de-edificios-en-alicante.csv,229
46773,2007.0,46540.0,VIVIENDA INDIVIDUAL,PUIG,VALENCIA,EXISTE,certificacion-energetica-de-edificios-en-valencia.csv,52
34426,,3313.0,VIVIENDA/S UNIFAMILIAR,ORIHUELA,ALICANTE,EXISTE,certificacion-energetica-de-edificios-en-alicante.csv,138
47250,2010.0,3502.0,VIVIENDA INDIVIDUAL,BENIDORM,DESCONOCIDO,EXISTE,certificacion-energetica-de-edificios-en-alicante.csv,132
36862,1975.0,46018.0,VIVIENDA INDIVIDUAL,VALENCIA,VALENCIA,EXISTE,certificacion-energetica-de-edificios-en-valencia.csv,120
45096,1980.0,46388.0,VIVIENDA/S UNIFAMILIAR,GODELLETA,VALENCIA,EXISTE,certificacion-energetica-de-edificios-en-valencia.csv,122
29551,2004.0,3189.0,VIVIENDA INDIVIDUAL,ORIHUELA,ALICANTE,EXISTE,certificacion-energetica-de-edificios-en-alicante.csv,199
30043,2004.0,46529.0,VIVIENDA INDIVIDUAL,CANET D'EN BERENGUER,VALENCIA,EXISTE,certificacion-energetica-de-edificios-en-valencia.csv,163
3778,1937.0,46023.0,VIVIENDA INDIVIDUAL,VALENCIA,VALENCIA,EXISTE,certificacion-energetica-de-edificios-en-valencia.csv,218
35793,2005.0,12200.0,VIVIENDA INDIVIDUAL,ONDA,CASTELLÓN,EXISTE,certificacion-energetica-de-edificios-en-castellon.csv,143
3576,2007.0,3700.0,VIVIENDA INDIVIDUAL,DÉNIA,ALICANTE,EXISTE,certificacion-energetica-de-edificios-en-alicante.csv,115
27957,2007.0,12006.0,VIVIENDA INDIVIDUAL,CASTELLÓN DE LA PLANA/CASTELLÓ DE LA PLANA,CASTELLÓN,EXISTE,certificacion-energetica-de-edificios-en-castellon.csv,33
32810,1980.0,3700.0,VIVIENDA INDIVIDUAL,DÉNIA,,EXISTE,certificacion-energetica-de-edificios-en-alicante.csv,228
6469,1870.0,46001.0,VIVIENDA INDIVIDUAL,valencia,VALENCIA,EXISTE,certificacion-energetica-de-edificios-en-valencia.csv,133
13747,1960.0,46011.0,VIVIENDA INDIVIDUAL,VALENCIA,VALENCIA,EXISTE,certificacion-energetica-de-edificios-en-valencia.csv,85
9629,2016.0,3191.0,EDIFICIO DE VIVIENDAS (BLOQUE COMPLETO),PILAR DE LA HORADADA,ALICANTE,NUEVO,certificacion-energetica-de-edificios-en-alicante.csv,42
49695,1998.0,12598.0,VIVIENDA INDIVIDUAL,PEÑÍSCOLA,CASTELLÓN,EXISTE,certificacion-energetica-de-edificios-en-castellon.csv,217
8463,1997.0,3008.0,VIVIENDA INDIVIDUAL,,ALICANTE,EXISTE,certificacion-energetica-de-edificios-en-alicante.csv,333
16261,1999.0,3182.0,VIVIENDA INDIVIDUAL,TORREVIEJA,ALICANTE,EXISTE,certificacion-energetica-de-edificios-en-alicante.csv,122
32803,2007.0,3189.0,VIVIENDA INDIVIDUAL,ORIHUELA,ALICANTE,,certificacion-energetica-de-edificios-en-alicante.csv,186
32995,1970.0,3710.0,VIVIENDA/S UNIFAMILIAR,CALPE/CALP,,EXISTE,certificacion-energetica-de-edificios-en-alicante.csv,343
44180,1992.0,3140.0,VIVIENDA INDIVIDUAL,GUARDAMAR DEL SEGURA,ALICANTE,EXISTE,certificacion-energetica-de-edificios-en-alicante.csv,232
16379,1910.0,,VIVIENDA INDIVIDUAL,,VALÈNCIA,EXISTE,certificacion-energetica-de-edificios-en-valencia.csv,172
30278,1960.0,46022.0,VIVIENDA INDIVIDUAL,VALENCIA,VALENCIA,EXISTE,certificacion-energetica-de-edificios-en-valencia.csv,139
7588,1989.0,3700.0,VIVIENDA INDIVIDUAL,DÉNIA,ALICANTE,EXISTE,certificacion-energetica-de-edificios-en-alicante.csv,234
44061,2013.0,3420.0,VIVIENDA/S UNIFAMILIAR,CASTALLA,ALICANTE,EXISTE,certificacion-energetica-de-edificios-en-alicante.csv,224
49203,1990.0,3420.0,VIVIENDA/S UNIFAMILIAR,CASTALLA,ALICANTE,EXISTE,certificacion-energetica-de-edificios-en-alicante.csv,377
17641,1991.0,3590.0,VIVIENDA INDIVIDUAL,ALTEA,ALICANTE,EXISTE,certificacion-energetica-de-edificios-en-alicante.csv,101
3857,2005.0,3169.0,VIVIENDA INDIVIDUAL,ALGORFA,ALICANTE,EXISTE,certificacion-energetica-de-edificios-en-alicante.csv,114
5419,2006.0,12579.0,,ALCALÀ DE XIVERT,CASTELLÓN,EXISTE,certificacion-energetica-de-edificios-en-castellon.csv,136
37845,1986.0,3188.0,VIVIENDA/S UNIFAMILIAR,TORREVIEJA,ALICANTE,,certificacion-energetica-de-edificios-en-alicante.csv,264
23161,1969.0,46115.0,VIVIENDA INDIVIDUAL,ALFARA DEL PATRIARCA,VALENCIA,EXISTE,certificacion-energetica-de-edificios-en-valencia.csv,88
27187,1969.0,46950.0,VIVIENDA INDIVIDUAL,XIRIVELLA,VALENCIA,EXISTE,certificacion-energetica-de-edificios-en-valencia.csv,237
33623,2005.0,46025.0,VIVIENDA INDIVIDUAL,VALENCIA,VALENCIA,EXISTE,certificacion-energetica-de-edificios-en-valencia.csv,207
12870,1940.0,3320.0,VIVIENDA/S UNIFAMILIAR,ELCHE/ELX,ALICANTE,EXISTE,certificacion-energetica-de-edificios-en-alicante.csv,273
4074,1990.0,3181.0,VIVIENDA INDIVIDUAL,TORREVIEJA,ALICANTE,EXISTE,certificacion-energetica-de-edificios-en-alicante.csv,267
41163,1967.0,3820.0,VIVIENDA INDIVIDUAL,COCENTAINA,ALICANTE,EXISTE,certificacion-energetica-de-edificios-en-alicante.csv,181
8812,1975.0,3710.0,VIVIENDA/S UNIFAMILIAR,CALPE/CALP,ALICANTE,,certificacion-energetica-de-edificios-en-alicante.csv,99
15098,2007.0,3801.0,VIVIENDA INDIVIDUAL,ALCOY/ALCOI,ALICANTE,EXISTE,certificacion-energetica-de-edificios-en-alicante.csv,194
9155,1963.0,46624.0,VIVIENDA/S UNIFAMILIAR,JALANCE,VALENCIA,EXISTE,certificacion-energetica-de-edificios-en-valencia.csv,186
2399,1986.0,3188.0,VIVIENDA INDIVIDUAL,TORREVIEJA,ALICANTE,EXISTE,certificacion-energetica-de-edificios-en-alicante.csv,227
9618,2001.0,12580.0,VIVIENDA/S UNIFAMILIAR,BENICARLÓ,CASTELLÓN,EXISTE,certificacion-energetica-de-edificios-en-castellon.csv,115
27868,,46388.0,VIVIENDA/S UNIFAMILIAR,GODELLETA,VALENCIA,EXISTE,certificacion-energetica-de-edificios-en-valencia.csv,230
36060,2007.0,46138.0,VIVIENDA INDIVIDUAL,RAFELBUÑOL/RAFELBUNYOL,VALENCIA,EXISTE,certificacion-energetica-de-edificios-en-valencia.csv,92
41091,2000.0,46185.0,VIVIENDA/S UNIFAMILIAR,POBLA DE VALLBONA (LA),VALENCIA,EXISTE,certificacion-energetica-de-edificios-en-valencia.csv,151
33638,1969.0,12006.0,VIVIENDA INDIVIDUAL,CASTELLÓN DE LA PLANA/CASTELLÓ DE LA PLANA,CASTELLÓN,EXISTE,certificacion-energetica-de-edificios-en-castellon.csv,176
17858,2003.0,46133.0,VIVIENDA INDIVIDUAL,MELIANA,VALENCIA,EXISTE,certificacion-energetica-de-edificios-en-valencia.csv,104
42508,2012.0,46176.0,VIVIENDA INDIVIDUAL,CHELVA,VALENCIA,EXISTE,certificacion-energetica-de-edificios-en-valencia.csv,146
44148,2007.0,12550.0,VIVIENDA INDIVIDUAL,ALMAZORA/ALMASSORA,CASTELLÓN,EXISTE,certificacion-energetica-de-edificios-en-castellon.csv,92
27918,1977.0,12004.0,VIVIENDA INDIVIDUAL,CASTELLÓN DE LA PLANA/CASTELLÓ DE LA PLANA,CASTELLÓN,EXISTE,certificacion-energetica-de-edificios-en-castellon.csv,133
17953,1997.0,12530.0,VIVIENDA/S UNIFAMILIAR,,CASTELLÓN,EXISTE,certificacion-energetica-de-edificios-en-castellon.csv,118
19250,2003.0,46910.0,VIVIENDA/S UNIFAMILIAR,SEDAVÍ,VALENCIA,EXISTE,certificacion-energetica-de-edificios-en-valencia.csv,81
896,1969.0,46133.0,,MELIANA,VALENCIA,EXISTE,,170
11589,2000.0,3130.0,VIVIENDA/S UNIFAMILIAR,SANTA POLA,ALICANTE,EXISTE,certificacion-energetica-de-edificios-en-alicante.csv,133
35784,1995.0,3530.0,VIVIENDA/S UNIFAMILIAR,NUCIA (LA),ALICANTE,EXISTE,certificacion-energetica-de-edificios-en-alicante.csv,9
22681,2009.0,3130.0,VIVIENDA INDIVIDUAL,SANTA POLA,,EXISTE,certificacion-energetica-de-edificios-en-alicante.csv,176
22718,1980.0,46624.0,VIVIENDA INDIVIDUAL,JALANCE,???,EXISTE,certificacion-energetica-de-edificios-en-valencia.csv,208
27362,1995.0,3150.0,VIVIENDA INDIVIDUAL,DOLORES,ALICANTE,EXISTE,certificacion-energetica-de-edificios-en-alicante.csv,135
5918,1962.0,3300.0,VIVIENDA INDIVIDUAL,ORIHUELA,ALICANTE,EXISTE,certificacion-energetica-de-edificios-en-alicante.csv,256
37930,2012.0,46960.0,VIVIENDA INDIVIDUAL,ALDAIA,VALENCIA,EXISTE,certificacion-energetica-de-edificios-en-valencia.csv,73
7478,1930.0,46869.0,VIVIENDA/S UNIFAMILIAR,BENISSODA,VALENCIA,EXISTE,certificacion-energetica-de-edificios-en-valencia.csv,274
26747,1966.0,46009.0,LOCAL COMERCIAL,VALENCIA,VALENCIA,EXISTE,certificacion-energetica-de-edificios-en-valencia.csv,272
29695,1991.0,46015.0,VIVIENDA INDIVIDUAL,VALENCIA,VALENCIA,EXISTE,certificacion-energetica-de-edificios-en-valencia.csv,96
17107,1965.0,46780.0,VIVIENDA/S UNIFAMILIAR,OLIVA,VALENCIA,EXISTE,certificacion-energetica-de-edificios-en-valencia.csv,281
43421,2006.0,3599.0,VIVIENDA/S UNIFAMILIAR,ALTEA,ALICANTE,EXISTE,certificacion-energetica-de-edificios-en-alicante.csv,183
42462,,,VIVIENDA/S UNIFAMILIAR,ALFÀS DEL PI (L'),ALICANTE,EXISTE,certificacion-energetica-de-edificios-en-alicante.csv,119
43057,1970.0,46900.0,VIVIENDA INDIVIDUAL,----,VALENCIA,EXISTE,certificacion-energetica-de-edificios-en-valencia.csv,87
4021,1955.0,46870.0,VIVIENDA INDIVIDUAL,ONTINYENT,VALENCIA,EXISTE,certificacion-energetica-de-edificios-en-valencia.csv,206
16499,1980.0,3550.0,VIVIENDA INDIVIDUAL,SANT JOAN D'ALACANT,ALICANTE,EXISTE,certificacion-energetica-de-edificios-en-alicante.csv,107
10546,2010.0,46500.0,VIVIENDA/S UNIFAMILIAR,SAGUNTO/SAGUNT,VALENCIA,EXISTE,certificacion-energetica-de-edificios-en-valencia.csv,192
25701,1966.0,46100.0,,BURJASSOT,VALENCIA,EXISTE,certificacion-energetica-de-edificios-en-valencia.csv,170
4976,1965.0,46650.0,VIVIENDA/S UNIFAMILIAR,CANALS,VALENCIA,EXISTE,certificacion-energetica-de-edificios-en-valencia.csv,95
33318,2005.0,3710.0,VIVIENDA/S UNIFAMILIAR,CALPE/CALP,ALICANTE,EXISTE,certificacion-energetica-de-edificios-en-alicante.csv,232
45217,1969.0,46760.0,VIVIENDA INDIVIDUAL,TAVERNES DE LA VALLDIGNA,VALENCIA,EXISTE,certificacion-energetica-de-edificios-en-valencia.csv,243
19628,1963.0,46419.0,VIVIENDA INDIVIDUAL,SUECA,VALENCIA,EXISTE,certificacion-energetica-de-edificios-en-valencia.csv,183
34722,1979.0,46860.0,LOCAL COMERCIAL,ALBAIDA,VALENCIA,EXISTE,certificacion-energetica-de-edificios-en-valencia.csv,176
11627,2003.0,3540.0,VIVIENDA INDIVIDUAL,ALICANTE/ALACANT,ALICANTE,DESCONOCIDO,certificacion-energetica-de-edificios-en-alicante.csv,139
41245,1980.0,3130.0,VIVIENDA INDIVIDUAL,SANTA POLA,ALICANTE,EXISTE,certificacion-energetica-de-edificios-en-alicante.csv,208
37148,1957.0,46900.0,VIVIENDA INDIVIDUAL,TORRENT,VALENCIA,EXISTE,certificacion-energetica-de-edificios-en-valencia.csv,221
3277,1987.0,46290.0,VIVIENDA INDIVIDUAL,ALCÀSSER,VALENCIA,EXISTE,certificacion-energetica-de-edificios-en-valencia.csv,168
43999,1976.0,46022.0,LOCAL COMERCIAL,VALENCIA,VALENCIA,EXISTE,certificacion-energetica-de-edificios-en-valencia.csv,287
3808,1965.0,46018.0,VIVIENDA INDIVIDUAL,VALENCIA,VALENCIA,EXISTE,certificacion-energetica-de-edificios-en-valencia.csv,196
21553,2005.0,46780.0,VIVIENDA INDIVIDUAL,OLIVA,VALENCIA,EXISTE,certificacion-energetica-de-edificios-en-valencia.csv,308
18009,1991.0,46900.0,VIVIENDA/S UNIFAMILIAR,TORRENT,VALENCIA,EXISTE,certificacion-energetica-de-edificios-en-valencia.csv,175
9310,1978.0,12530.0,VIVIENDA INDIVIDUAL,BURRIANA,,EXISTE,certificacion-energetica-de-edificios-en-castellon.csv,89
138,1950.0,46002.0,HOTEL,VALENCIA,VALENCIA,EXISTE,certificacion-energetica-de-edificios-en-valencia.csv,191
27397,2009.0,46130.0,VIVIENDA INDIVIDUAL,MASSAMAGRELL,VALENCIA,EXISTE,certificacion-energetica-de-edificios-en-valencia.csv,179
40481,1999.0,46-000,VIVIENDA/S UNIFAMILIAR,,VALENCIA,EXISTE,certificacion-energetica-de-edificios-en-valencia.csv,299
27233,1966.0,46230.0,VIVIENDA INDIVIDUAL,ALGINET,VALENCIA,EXISTE,certificacion-energetica-de-edificios-en-valencia.csv,159
2507,1970.0,46009.0,VIVIENDA INDIVIDUAL,VALENCIA,,EXISTE,,148
41438,2010.0,46393.0,VIVIENDA INDIVIDUAL,LORIGUILLA,VALENCIA,EXISTE,certificacion-energetica-de-edificios-en-valencia.csv,176
43372,1990.0,3010.0,VIVIENDA INDIVIDUAL,ALICANTE/ALACANT,ALICANTE,EXISTE,certificacion-energetica-de-edificios-en-alicante.csv,179
32760,1962.0,12005.0,VIVIENDA INDIVIDUAL,CASTELLÓN DE LA PLANA/CASTELLÓ DE LA PLANA,CASTELLÓN,EXISTE,certificacion-energetica-de-edificios-en-castellon.csv,159
38477,2000.0,3188.0,VIVIENDA INDIVIDUAL,TORREVIEJA,ALICANTE,EXISTE,certificacion-energetica-de-edificios-en-alicante.csv,127
37326,,3189.0,VIVIENDA INDIVIDUAL,ORIHUELA,ALICANTE,EXISTE,certificacion-energetica-de-edificios-en-alicante.csv,254
36066,2007.0,3801.0,VIVIENDA INDIVIDUAL,ALCOY/ALCOI,ALICANTE,EXISTE,certificacion-energetica-de-edificios-en-alicante.csv,176
39849,1992.0,46014.0,VIVIENDA INDIVIDUAL,VALENCIA,VALENCIA,EXISTE,certificacion-energetica-de-edificios-en-valencia.csv,168
8830,2003.0,12594.0,VIVIENDA INDIVIDUAL,OROPESA DEL MAR/ORPESA,CASTELLÓN,EXISTE,certificacion-energetica-de-edificios-en-castellon.csv,148
19297,2012.0,3001.0,OFICINAS,ALICANTE/ALACANT,ALICANTE,EXISTE,certificacion-energetica-de-edificios-en-alicante.csv,133
40471,1940.0,99999,VIVIENDA/S UNIFAMILIAR,CASTELLÓN DE LA PLANA/CASTELLÓ DE LA PLANA,CASTELLÓN,EXISTE,certificacion-energetica-de-edificios-en-castellon.csv,172
29370,1979.0,46460.0,RESTAURANTE,SILLA,VALENCIA,EXISTE,certificacion-energetica-de-edificios-en-valencia.csv,290
22587,1969.0,,HOTEL,ALICANTE/ALACANT,ALICANTE,EXISTE,certificacion-energetica-de-edificios-en-alicante.csv,933
37901,2009.0,46900.0,VIVIENDA INDIVIDUAL,,VALENCIA,EXISTE,certificacion-energetica-de-edificios-en-valencia.csv,73
49504,2003.0,46220.0,VIVIENDA INDIVIDUAL,PICASSENT,VALENCIA,EXISTE,certificacion-energetica-de-edificios-en-valencia.csv,292
2200,1976.0,46702.0,VIVIENDA INDIVIDUAL,GANDIA,VALENCIA,EXISTE,certificacion-energetica-de-edificios-en-valencia.csv,112
1753,1956.0,46021.0,VIVIENDA INDIVIDUAL,VALENCIA,VALENCIA,EXISTE,certificacion-energetica-de-edificios-en-valencia.csv,162
4469,1946.0,3660.0,LOCAL COMERCIAL,,ALICANTE,EXISTE,certificacion-energetica-de-edificios-en-alicante.csv,65
2835,3025,3540.0,VIVIENDA INDIVIDUAL,ALICANTE/ALACANT,ALICANTE,EXISTE,certificacion-energetica-de-edificios-en-alicante.csv,139
34850,1960.0,46520.0,VIVIENDA INDIVIDUAL,SAGUNTO/SAGUNT,VALENCIA,EXISTE,certificacion-energetica-de-edificios-en-valencia.csv,172
44477,2019.0,3726.0,VIVIENDA/S UNIFAMILIAR,BENITACHELL/POBLE NOU DE BENITATXELL (EL),ALICANTE,NUEVO,certificacion-energetica-de-edificios-en-alicante.csv,40
46870,1972.0,46980.0,VIVIENDA INDIVIDUAL,,VALENCIA,EXISTE,certificacion-energetica-de-edificios-en-valencia.csv,206
25696,2008.0,12530.0,VIVIENDA INDIVIDUAL,BURRIANA,CASTELLÓN,EXISTE,certificacion-energetica-de-edificios-en-castellon.csv,67
42141,1965.0,12520.0,VIVIENDA INDIVIDUAL,NULES,CASTELLÓN,EXISTE,certificacion-energetica-de-edificios-en-castellon.csv,249
14080,2006.0,3190.0,,,ALICANTE,EXISTE,certificacion-energetica-de-edificios-en-alicante.csv,220
19593,1950.0,3013.0,EDIFICIO DE VIVIENDAS (BLOQUE COMPLETO),ALICANTE/ALACANT,ALICANTE,EXISTE,certificacion-energetica-de-edificios-en-alicante.csv,175
1442,1969.0,46025.0,VIVIENDA INDIVIDUAL,VALENCIA,VALENCIA,EXISTE,certificacion-energetica-de-edificios-en-valencia.csv,224
22994,1978.0,3550.0,VIVIENDA INDIVIDUAL,SANT JOAN D'ALACANT,ALICANTE,EXISTE,certificacion-energetica-de-edificios-en-alicante.csv,74
17959,1960.0,46620.0,VIVIENDA INDIVIDUAL,AYORA,VALENCIA,EXISTE,certificacion-energetica-de-edificios-en-valencia.csv,263
24519,1969.0,46920.0,VIVIENDA INDIVIDUAL,MISLATA,VALENCIA,EXISTE,certificacion-energetica-de-edificios-en-valencia.csv,176
32636,2016.0,46800.0,VIVIENDA INDIVIDUAL,XÀTIVA,VALENCIA,EXISTE,certificacion-energetica-de-edificios-en-valencia.csv,112
46021,1958.0,46014.0,VIVIENDA INDIVIDUAL,VALENCIA,VALENCIA,EXISTE,certificacion-energetica-de-edificios-en-valencia.csv,104
34532,DESCONOCIDO,12200.0,VIVIENDA/S UNIFAMILIAR,ONDA,CASTELLÓN,EXISTE,certificacion-energetica-de-edificios-en-castellon.csv,319
32884,1998.0,46980.0,VIVIENDA INDIVIDUAL,PATERNA,VALENCIA,EXISTE,certificacion-energetica-de-edificios-en-valencia.csv,133
12599,1975.0,46012.0,VIVIENDA INDIVIDUAL,VALENCIA,VALENCIA,EXISTE,certificacion-energetica-de-edificios-en-valencia.csv,204
24254,1972.0,,VIVIENDA INDIVIDUAL,OROPESA DEL MAR/ORPESA,CASTELLÓN,EXISTE,certificacion-energetica-de-edificios-en-castellon.csv,202
28053,1955.0,46005.0,VIVIENDA INDIVIDUAL,,VALENCIA,EXISTE,certificacion-energetica-de-edificios-en-valencia.csv,148
38508,1999.0,46394.0,OFICINAS,RIBA-ROJA DE TÚRIA,VALENCIA,EXISTE,certificacion-energetica-de-edificios-en-valencia.csv,425
40210,1966.0,3004.0,EDIFICIO DE VIVIENDAS (BLOQUE COMPLETO),ALICANTE/ALACANT,ALICANTE,EXISTE,certificacion-energetica-de-edificios-en-alicante.csv,76
41898,1,12579.0,VIVIENDA/S UNIFAMILIAR,ALCALÀ DE XIVERT,CASTELLÓN,EXISTE,certificacion-energetica-de-edificios-en-castellon.csv,542
11955,2005.0,3004.0,VIVIENDA INDIVIDUAL,ALICANTE/ALACANT,ALICANTE,,certificacion-energetica-de-edificios-en-alicante.csv,80
37702,1986.0,3170.0,VIVIENDA/S UNIFAMILIAR,ROJALES,ALICANTE,EXISTE,certificacion-energetica-de-edificios-en-alicante.csv,271
3267,1967.0,3003.0,VIVIENDA INDIVIDUAL,ALICANTE/ALACANT,ALICANTE,EXISTE,certificacion-energetica-de-edificios-en-alicante.csv,180
14568,1984.0,46950.0,VIVIENDA INDIVIDUAL,XIRIVELLA,VALENCIA,EXISTE,certificacion-energetica-de-edificios-en-valencia.csv,126
36296,2006.0,12594.0,VIVIENDA INDIVIDUAL,OROPESA DEL MAR/ORPESA,???,EXISTE,certificacion-energetica-de-edificios-en-castellon.csv,139
29451,1989.0,3550.0,VIVIENDA INDIVIDUAL,SANT JOAN D'ALACANT,ALICANTE,EXISTE,certificacion-energetica-de-edificios-en-alicante.csv,83
32587,2006.0,46120.0,VIVIENDA INDIVIDUAL,,VALENCIA,EXISTE,certificacion-energetica-de-edificios-en-valencia.csv,101
18255,1990.0,3183.0,VIVIENDA INDIVIDUAL,TORREVIEJA,ALICANTE,EXISTE,certificacion-energetica-de-edificios-en-alicante.csv,164
40341,2001.0,3180.0,VIVIENDA INDIVIDUAL,TORREVIEJA,ALICANTE,,,161
1740,2006.0,3190.0,VIVIENDA INDIVIDUAL,PILAR DE LA HORADADA,ALICANTE,EXISTE,certificacion-energetica-de-edificios-en-alicante.csv,142
43150,1980.0,46900.0,VIVIENDA INDIVIDUAL,TORRENT,VALENCIA,EXISTE,certificacion-energetica-de-edificios-en-valencia.csv,132
23801,1994.0,46713.0,VIVIENDA INDIVIDUAL,BELLREGUARD,VALENCIA,EXISTE,certificacion-energetica-de-edificios-en-valencia.csv,250
15309,1895.0,3400.0,VIVIENDA/S UNIFAMILIAR,VILLENA,ALICANTE,EXISTE,certificacion-energetica-de-edificios-en-alicante.csv,403
10777,2005.0,3400.0,VIVIENDA INDIVIDUAL,VILLENA,ALICANTE,EXISTE,certificacion-energetica-de-edificios-en-alicante.csv,189
6784,2007.0,,VIVIENDA INDIVIDUAL,CHILCHES/XILXES,CASTELLÓN,EXISTE,certificacion-energetica-de-edificios-en-castellon.csv,139
38761,1978.0,,VIVIENDA INDIVIDUAL,ALBORAYA,VALENCIA,,certificacion-energetica-de-edificios-en-valencia.csv,228
48677,2002.0,3300.0,VIVIENDA/S UNIFAMILIAR,ORIHUELA,ALICANTE,EXISTE,certificacion-energetica-de-edificios-en-alicante.csv,145
39030,2010.0,12100.0,VIVIENDA INDIVIDUAL,CASTELLÓN DE LA PLANA/CASTELLÓ DE LA PLANA,CASTELLÓN,,certificacion-energetica-de-edificios-en-castellon.csv,181
1007,2007.0,3169.0,VIVIENDA INDIVIDUAL,ALMORADÍ,ALICANTE,EXISTE,certificacion-energetica-de-edificios-en-alicante.csv,174
35877,1976.0,,VIVIENDA INDIVIDUAL,SEDAVÍ,VALENCIA,EXISTE,certificacion-energetica-de-edificios-en-valencia.csv,171
14411,2003.0,3750.0,,PEDREGUER,ALICANTE,EXISTE,certificacion-energetica-de-edificios-en-alicante.csv,56
21727,2006.0,3690.0,VIVIENDA INDIVIDUAL,SAN VICENTE DEL RASPEIG/SANT VICENT DEL RASPEIG,,EXISTE,certificacion-energetica-de-edificios-en-alicante.csv,110
29623,2008.0,3189.0,VIVIENDA INDIVIDUAL,ORIHUELA,,EXISTE,certificacion-energetica-de-edificios-en-alicante.csv,144
27410,1977.0,,VIVIENDA INDIVIDUAL,CASTELLÓN DE LA PLANA/CASTELLÓ DE LA PLANA,CASTELLÓN,EXISTE,certificacion-energetica-de-edificios-en-castellon.csv,145
21013,2001.0,12594.0,,OROPESA DEL MAR/ORPESA,,EXISTE,certificacion-energetica-de-edificios-en-castellon.csv,136
45741,1964.0,46800.0,EDIFICIO DE VIVIENDAS (BLOQUE COMPLETO),,VALENCIA,EXISTE,certificacion-energetica-de-edificios-en-valencia.csv,151
37473,1982.0,46133.0,VIVIENDA INDIVIDUAL,MELIANA,,EXISTE,certificacion-energetica-de-edificios-en-valencia.csv,164
19808,1978.0,3180.0,VIVIENDA INDIVIDUAL,TORREVIEJA,ALICANTE,EXISTE,certificacion-energetica-de-edificios-en-alicante.csv,204
43661,1968.0,46910.0,VIVIENDA INDIVIDUAL,ALFAFAR,VALENCIA,EXISTE,certificacion-energetica-de-edificios-en-valencia.csv,218
49467,1965.0,3540.0,VIVIENDA INDIVIDUAL,ALICANTE/ALACANT,ALICANTE,EXISTE,certificacion-energetica-de-edificios-en-alicante.csv,196
37044,1974.0,46192.0,VIVIENDA/S UNIFAMILIAR,MONSERRAT,VALENCIA,,certificacion-energetica-de-edificios-en-valencia.csv,213
8072,1965.0,3003.0,VIVIENDA INDIVIDUAL,ALICANTE/ALACANT,ALICANTE,EXISTE,certificacion-energetica-de-edificios-en-alicante.csv,164
32288,2007.0,46600.0,VIVIENDA INDIVIDUAL,ALZIRA,VALENCIA,EXISTE,certificacion-energetica-de-edificios-en-valencia.csv,88
10020,1972.0,,VIVIENDA INDIVIDUAL,VALENCIA,VALENCIA,EXISTE,certificacion-energetica-de-edificios-en-valencia.csv,123
17635,1981.0,46940.0,,MANISES,VALENCIA,EXISTE,certificacion-energetica-de-edificios-en-valencia.csv,72
44605,1968.0,46009.0,VIVIENDA INDIVIDUAL,VALENCIA,VALENCIA,EXISTE,certificacion-energetica-de-edificios-en-valencia.csv,154
19547,1959.0,46011.0,VIVIENDA INDIVIDUAL,VALENCIA,VALENCIA,EXISTE,certificacion-energetica-de-edificios-en-valencia.csv,247
35978,1965.0,46910.0,VIVIENDA INDIVIDUAL,ALFAFAR,VALENCIA,EXISTE,certificacion-energetica-de-edificios-en-valencia.csv,69
